id,team,player,MIN,FGM-A,3PM-A,FTM-A,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400277788,Milwaukee Bucks,Monta Ellis,32,8-15,1-2,5-6,2,3,5,5,2,0,6,1,+2,22
400277788,Milwaukee Bucks,Ekpe Udoh,30,4-4,0-0,1-1,1,1,2,1,1,0,1,4,+18,9
400277788,Milwaukee Bucks,Mike Dunleavy,33,5-10,2-5,1-2,0,9,9,3,1,0,2,4,+18,13
400277788,Milwaukee Bucks,Larry Sanders,31,4-7,0-1,5-6,1,8,9,1,0,3,2,5,+15,13
400277788,Milwaukee Bucks,Beno Udrih,18,4-7,0-0,0-0,0,0,0,3,2,1,1,1,+10,8
400277788,Milwaukee Bucks,Marquis Daniels,15,3-6,0-0,0-0,1,2,3,1,2,0,2,1,+10,6
400277788,Milwaukee Bucks,John Henson,,,,,,,,,,,,,,
400277788,Milwaukee Bucks,Joel Przybilla,,,,,,,,,,,,,,
400277788,Milwaukee Bucks,Doron Lamb,,,,,,,,,,,,,,
400277856,New Orleans Hornets,Anthony Davis,32,10-13,0-0,8-9,4,7,11,1,0,0,4,4,-17,28
400277856,New Orleans Hornets,Al-Farouq Aminu,31,4-7,1-1,0-0,1,7,8,4,1,1,4,4,+4,9
400277856,New Orleans Hornets,Robin Lopez,19,4-4,0-0,0-0,1,2,3,3,0,1,0,1,-3,8
400277856,New Orleans Hornets,Greivis Vasquez,30,5-16,2-4,1-1,0,2,2,11,0,0,3,5,+1,13
400277856,New Orleans Hornets,Austin Rivers,22,0-2,0-1,6-6,0,0,0,2,1,0,2,0,-11,6
400277856,New Orleans Hornets,Ryan Anderson,29,8-16,4-9,0-0,2,2,4,2,0,0,3,4,-1,20
400277856,New Orleans Hornets,Darius Miller,17,1-2,1-1,0-0,0,3,3,2,0,0,0,1,-8,3
400277856,New Orleans Hornets,Jason Smith,16,2-4,0-0,4-4,0,3,3,1,0,0,0,2,+13,8
400277856,New Orleans Hornets,Brian Roberts,14,3-5,0-1,2-2,0,0,0,4,0,0,2,2,+5,8
400277856,New Orleans Hornets,Roger Mason Jr.,29,4-8,2-4,0-0,0,2,2,2,2,0,1,3,-3,10
400277856,New Orleans Hornets,Lance Thomas,,,,,,,,,,,,,,
400277856,New Orleans Hornets,Xavier Henry,,,,,,,,,,,,,,
400277856,New Orleans Hornets,Matt Carroll,,,,,,,,,,,,,,
400277868,Milwaukee Bucks,Ersan Ilyasova,16,2-5,0-1,0-0,1,3,4,1,0,0,2,2,-4,4
400277868,Milwaukee Bucks,Tobias Harris,12,1-2,0-1,1-2,0,3,3,0,0,1,0,3,+5,3
400277868,Milwaukee Bucks,Samuel Dalembert,20,4-7,0-0,0-0,2,2,4,1,0,1,1,2,0,8
400277868,Milwaukee Bucks,Brandon Jennings,33,5-18,0-4,0-0,1,3,4,5,2,0,2,0,-14,10
400277868,Milwaukee Bucks,Monta Ellis,42,14-28,1-5,2-2,0,3,3,5,1,2,6,2,-13,31
400277868,Milwaukee Bucks,Ekpe Udoh,24,1-3,0-0,1-1,2,4,6,0,0,2,0,6,+8,3
400277868,Milwaukee Bucks,Mike Dunleavy,36,6-10,1-4,3-4,0,5,5,4,0,4,0,1,-9,16
400277868,Milwaukee Bucks,John Henson,15,3-7,0-1,0-0,2,1,3,0,0,1,1,3,+4,6
400277868,Milwaukee Bucks,Larry Sanders,21,3-5,0-0,0-0,1,2,3,2,1,1,1,5,-14,6
400277868,Milwaukee Bucks,Beno Udrih,16,2-5,0-0,1-2,0,3,3,7,1,0,1,2,+8,5
400277868,Milwaukee Bucks,Doron Lamb,6,3-3,0-0,0-0,0,1,1,1,0,0,0,1,+9,6
400277868,Milwaukee Bucks,Joel Przybilla,,,,,,,,,,,,,,
400277868,Milwaukee Bucks,Marquis Daniels,,,,,,,,,,,,,,
400277883,Milwaukee Bucks,Ersan Ilyasova,17,2-7,0-1,0-0,1,0,1,0,1,0,0,1,-6,4
400277883,Milwaukee Bucks,Tobias Harris,24,4-8,1-4,2-2,0,6,6,1,1,0,0,1,+8,11
400277883,Milwaukee Bucks,Samuel Dalembert,20,4-7,1-1,1-1,2,3,5,2,0,0,0,0,+11,10
400277883,Milwaukee Bucks,Brandon Jennings,49,9-25,1-8,0-0,1,6,7,6,5,0,0,3,-3,19
400277883,Milwaukee Bucks,Monta Ellis,39,4-16,1-5,0-0,0,1,1,4,1,1,5,2,-10,9
400277883,Milwaukee Bucks,Ekpe Udoh,24,3-6,0-0,1-2,1,1,2,1,1,1,1,4,-13,7
400277883,Milwaukee Bucks,Mike Dunleavy,29,7-16,1-7,1-1,3,1,4,0,0,0,1,3,-15,16
400277883,Milwaukee Bucks,John Henson,27,7-12,0-0,3-4,8,10,18,0,0,0,2,4,-14,17
400277883,Milwaukee Bucks,Larry Sanders,6,0-0,0-0,0-0,0,0,0,0,0,1,1,3,-4,0
400277883,Milwaukee Bucks,Beno Udrih,17,3-6,0-2,0-0,0,2,2,3,0,0,1,0,-1,6
400277883,Milwaukee Bucks,Marquis Daniels,12,3-6,0-1,1-2,0,1,1,1,0,0,0,0,+12,7
400277883,Milwaukee Bucks,Joel Przybilla,,,,,,,,,,,,,,
400277883,Milwaukee Bucks,Doron Lamb,,,,,,,,,,,,,,
400277950,Milwaukee Bucks,Tobias Harris,20,1-9,0-1,2-2,2,3,5,2,3,0,1,3,-6,4
400277950,Milwaukee Bucks,Samuel Dalembert,16,1-3,0-0,0-0,1,5,6,1,0,1,1,2,-8,2
400277950,Milwaukee Bucks,John Henson,19,4-7,0-0,2-2,4,3,7,0,0,0,0,4,-1,10
400277950,Milwaukee Bucks,Brandon Jennings,35,6-19,3-6,3-4,1,5,6,4,1,1,3,1,-6,18
400277950,Milwaukee Bucks,Monta Ellis,36,8-22,1-3,1-2,0,2,2,1,3,0,1,2,-10,18
400277950,Milwaukee Bucks,Ekpe Udoh,29,3-6,0-0,2-2,2,1,3,2,0,2,2,4,-8,8
400277950,Milwaukee Bucks,Mike Dunleavy,23,2-9,1-5,2-2,0,0,0,1,2,0,2,3,-2,7
400277950,Milwaukee Bucks,Joel Przybilla,0,0-0,0-0,0-2,0,0,0,0,0,0,0,1,0,0
400277950,Milwaukee Bucks,Larry Sanders,32,5-7,0-0,0-0,2,10,12,1,1,10,0,2,-2,10
400277950,Milwaukee Bucks,Beno Udrih,15,1-4,0-1,0-0,1,3,4,1,0,0,0,0,-5,2
400277950,Milwaukee Bucks,Doron Lamb,15,3-7,0-2,0-0,0,2,2,1,0,0,1,2,-2,6
400277950,Milwaukee Bucks,Ersan Ilyasova,,,,,,,,,,,,,,
400277950,Milwaukee Bucks,Marquis Daniels,,,,,,,,,,,,,,
400277967,Milwaukee Bucks,Ekpe Udoh,27,2-7,0-0,3-3,3,3,6,2,0,1,3,2,-6,7
400277967,Milwaukee Bucks,John Henson,16,1-5,0-0,0-2,1,1,2,1,0,0,0,0,-4,2
400277967,Milwaukee Bucks,Brandon Jennings,43,10-23,5-10,0-2,1,1,2,3,1,0,2,1,-18,25
400277967,Milwaukee Bucks,Marquis Daniels,16,1-3,0-1,0-0,1,2,3,2,0,1,0,3,-9,2
400277967,Milwaukee Bucks,Monta Ellis,35,5-12,2-3,5-6,1,2,3,6,1,0,4,1,-13,17
400277967,Milwaukee Bucks,Ersan Ilyasova,19,0-2,0-1,2-2,0,3,3,1,0,0,0,2,-5,2
400277967,Milwaukee Bucks,Luc Richard Mbah a Moute,20,3-9,0-1,1-2,7,1,8,2,0,0,3,1,-10,7
400277967,Milwaukee Bucks,Mike Dunleavy,20,2-4,1-2,1-2,0,4,4,2,1,0,1,1,-4,6
400277967,Milwaukee Bucks,Tobias Harris,3,0-0,0-0,1-2,0,0,0,0,0,0,0,0,-4,1
400277967,Milwaukee Bucks,Joel Przybilla,3,0-0,0-0,0-0,1,0,1,0,0,0,1,0,-4,0
400277967,Milwaukee Bucks,Larry Sanders,26,3-8,0-1,2-2,4,3,7,1,2,7,1,2,-16,8
400277967,Milwaukee Bucks,Doron Lamb,13,2-3,0-0,0-0,0,1,1,0,0,0,1,3,-12,4
400277967,Milwaukee Bucks,Samuel Dalembert,,,,,,,,,,,,,,
400277984,Milwaukee Bucks,Ekpe Udoh,26,2-4,0-0,3-4,3,2,5,1,0,2,0,2,-13,7
400277984,Milwaukee Bucks,Larry Sanders,17,2-4,0-0,0-0,2,5,7,2,2,1,3,5,-3,4
400277984,Milwaukee Bucks,Brandon Jennings,39,5-15,1-2,3-3,0,2,2,4,1,0,2,3,-10,14
400277984,Milwaukee Bucks,Marquis Daniels,29,5-10,1-1,1-3,0,2,2,3,2,0,1,2,+4,12
400277984,Milwaukee Bucks,Monta Ellis,38,5-19,1-3,10-11,0,7,7,11,3,0,0,2,-3,21
400277984,Milwaukee Bucks,Ersan Ilyasova,30,7-12,1-3,2-2,2,3,5,0,1,0,1,1,-15,17
400277984,Milwaukee Bucks,Luc Richard Mbah a Moute,19,2-5,1-2,5-6,0,3,3,1,1,0,2,1,-15,10
400277984,Milwaukee Bucks,Tobias Harris,1,1-1,0-0,0-0,0,0,0,0,0,0,0,0,-2,2
400277984,Milwaukee Bucks,John Henson,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,-2,0
400277984,Milwaukee Bucks,Samuel Dalembert,17,4-6,0-0,0-0,1,3,4,0,0,1,0,2,+5,8
400277984,Milwaukee Bucks,Doron Lamb,22,2-8,0-1,0-0,0,1,1,2,1,0,2,1,-1,4
400277984,Milwaukee Bucks,Drew Gooden,,,,,,,,,,,,,,
400277984,Milwaukee Bucks,Joel Przybilla,,,,,,,,,,,,,,
400277997,Charlotte Bobcats,Jeff Taylor,27,1-10,0-5,2-2,1,1,2,1,0,0,0,1,-3,4
400277997,Charlotte Bobcats,Michael Kidd-Gilchrist,32,4-4,0-0,3-6,2,9,11,2,0,1,0,5,+4,11
400277997,Charlotte Bobcats,Brendan Haywood,9,0-4,0-0,1-2,2,0,2,0,2,0,1,1,-5,1
400277997,Charlotte Bobcats,Byron Mullens,14,3-4,0-0,0-0,2,3,5,0,0,0,0,0,-17,6
400277997,Charlotte Bobcats,Kemba Walker,26,8-13,0-1,0-0,0,2,2,6,3,0,1,1,-6,16
400277997,Charlotte Bobcats,Hakim Warrick,13,2-6,0-0,0-4,0,0,0,2,2,0,1,1,+8,4
400277997,Charlotte Bobcats,DeSagana Diop,22,3-4,0-0,0-0,2,3,5,2,0,1,1,4,+4,6
400277997,Charlotte Bobcats,Bismack Biyombo,29,1-7,0-0,0-2,3,5,8,1,0,4,1,2,-18,2
400277997,Charlotte Bobcats,Ramon Sessions,21,2-6,0-0,4-4,1,4,5,2,2,0,2,2,-18,8
400277997,Charlotte Bobcats,Reggie Williams,9,3-4,2-2,0-3,0,0,0,1,0,0,0,1,+1,8
400277997,Charlotte Bobcats,Ben Gordon,15,3-9,0-4,2-2,1,0,1,0,0,0,2,2,-15,8
400277997,Charlotte Bobcats,Gerald Henderson,24,6-10,1-1,6-7,0,4,4,1,0,0,2,3,-10,19
400277997,Charlotte Bobcats,Cory Higgins,,,,,,,,,,,,,,
400278094,Milwaukee Bucks,Luc Richard Mbah a Moute,22,1-3,0-0,2-2,0,4,4,0,0,0,1,2,-12,4
400278094,Milwaukee Bucks,Larry Sanders,21,4-6,0-0,0-0,2,7,9,1,3,2,2,3,-5,8
400278094,Milwaukee Bucks,Brandon Jennings,42,9-26,3-9,5-8,4,3,7,2,1,0,4,1,-22,26
400278094,Milwaukee Bucks,Marquis Daniels,22,5-8,0-2,2-2,3,3,6,0,0,0,2,3,-4,12
400278094,Milwaukee Bucks,Monta Ellis,34,1-14,0-5,2-2,0,2,2,2,2,1,3,1,-8,4
400278094,Milwaukee Bucks,Ekpe Udoh,17,1-5,0-0,0-0,1,3,4,0,2,2,1,2,0,2
400278094,Milwaukee Bucks,Ersan Ilyasova,22,2-6,1-1,0-0,0,4,4,1,0,0,1,2,-3,5
400278094,Milwaukee Bucks,Drew Gooden,10,0-2,0-0,2-3,0,1,1,0,0,0,0,0,-5,2
400278094,Milwaukee Bucks,Mike Dunleavy,26,3-8,1-3,0-0,0,3,3,3,0,0,1,2,-6,7
400278094,Milwaukee Bucks,John Henson,4,1-1,0-0,0-0,1,0,1,0,0,0,0,1,+5,2
400278094,Milwaukee Bucks,Joel Przybilla,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+1,0
400278094,Milwaukee Bucks,Doron Lamb,17,3-6,0-0,2-2,0,2,2,2,2,0,1,2,+9,8
400278094,Milwaukee Bucks,Samuel Dalembert,,,,,,,,,,,,,,
400278165,Miami Heat,Shane Battier,28,1-4,1-3,0-0,1,3,4,0,0,2,0,2,-1,3
400278165,Miami Heat,LeBron James,36,11-20,1-2,3-5,1,5,6,7,2,1,6,2,-8,26
400278165,Miami Heat,Chris Bosh,34,5-14,0-0,2-2,8,8,16,2,0,0,2,2,-23,12
400278165,Miami Heat,Mario Chalmers,28,1-5,1-3,2-4,0,2,2,3,1,0,2,3,-7,5
400278165,Miami Heat,Dwyane Wade,35,10-19,0-0,4-7,1,5,6,4,0,0,3,1,-13,24
400278165,Miami Heat,Josh Harrellson,18,2-5,0-3,1-2,1,1,2,0,0,1,1,3,-12,5
400278165,Miami Heat,James Jones,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+2,0
400278165,Miami Heat,Mike Miller,7,1-1,1-1,0-0,0,2,2,0,0,0,0,1,-10,3
400278165,Miami Heat,Joel Anthony,8,0-0,0-0,0-0,0,2,2,0,0,0,0,0,+5,0
400278165,Miami Heat,Norris Cole,20,1-2,0-0,0-0,1,3,4,0,0,0,3,1,-12,2
400278165,Miami Heat,Terrel Harris,3,0-0,0-0,3-4,0,2,2,1,0,0,1,0,+2,3
400278165,Miami Heat,Ray Allen,20,1-6,0-1,0-0,0,5,5,1,0,1,2,2,-18,2
400278165,Miami Heat,Rashard Lewis,,,,,,,,,,,,,,
400278190,San Antonio Spurs,Tim Duncan,34,11-20,0-0,6-7,3,10,13,6,1,3,1,3,+18,28
400278190,San Antonio Spurs,Tiago Splitter,19,2-2,0-0,2-2,1,4,5,1,0,0,0,5,+17,6
400278190,San Antonio Spurs,Kawhi Leonard,24,2-6,0-2,0-0,0,5,5,0,1,0,0,2,-4,4
400278190,San Antonio Spurs,Tony Parker,36,10-23,1-2,2-2,1,2,3,11,2,0,3,2,+13,23
400278190,San Antonio Spurs,Danny Green,30,3-5,3-4,0-0,0,2,2,1,1,0,0,2,+9,9
400278190,San Antonio Spurs,Matt Bonner,7,2-3,1-1,0-0,0,1,1,0,0,0,0,0,-2,5
400278190,San Antonio Spurs,Boris Diaw,23,4-4,1-1,0-0,1,3,4,1,0,0,0,0,-2,9
400278190,San Antonio Spurs,Stephen Jackson,21,4-8,0-2,0-2,1,2,3,4,1,0,2,2,+5,8
400278190,San Antonio Spurs,DeJuan Blair,4,0-1,0-0,0-0,0,0,0,0,0,0,0,1,-11,0
400278190,San Antonio Spurs,Patty Mills,1,0-0,0-0,2-2,0,0,0,0,0,0,0,2,-6,2
400278190,San Antonio Spurs,Nando de Colo,1,0-0,0-0,0-2,0,0,0,0,0,0,1,0,-6,0
400278190,San Antonio Spurs,Gary Neal,13,3-5,1-2,0-0,0,2,2,2,0,0,0,1,+5,7
400278190,San Antonio Spurs,Manu Ginobili,27,5-12,2-3,4-6,1,1,2,6,2,0,1,3,-1,16
400278206,Houston Rockets,Marcus Morris,25,0-7,0-4,0-0,1,6,7,2,0,1,2,1,+9,0
400278206,Houston Rockets,Chandler Parsons,35,2-8,0-5,1-2,1,6,7,7,1,0,2,4,+20,5
400278206,Houston Rockets,Omer Asik,26,6-7,0-0,1-4,3,5,8,2,0,1,2,2,+17,13
400278206,Houston Rockets,Jeremy Lin,29,3-8,0-3,2-2,0,1,1,7,4,0,6,3,-4,8
400278206,Houston Rockets,James Harden,38,11-18,2-4,5-7,1,1,2,7,4,1,2,3,+28,29
400278206,Houston Rockets,Greg Smith,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-4,0
400278206,Houston Rockets,Donatas Motiejunas,3,0-0,0-0,0-0,0,0,0,0,1,0,0,0,-4,0
400278206,Houston Rockets,Patrick Patterson,21,6-7,3-4,3-4,2,2,4,1,0,0,1,3,+5,18
400278206,Houston Rockets,Cole Aldrich,3,0-1,0-0,0-0,0,2,2,0,0,0,0,1,-4,0
400278206,Houston Rockets,Scott Machado,3,1-1,0-0,0-0,0,0,0,0,0,0,2,0,-4,2
400278206,Houston Rockets,Toney Douglas,26,8-14,2-6,0-0,0,1,1,3,1,0,1,3,+10,18
400278206,Houston Rockets,Carlos Delfino,28,8-11,6-7,0-0,0,3,3,1,2,0,1,0,+5,22
400278206,Houston Rockets,James Anderson,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-4,0
400278319,Milwaukee Bucks,Ersan Ilyasova,26,10-14,3-3,4-4,2,12,14,4,0,1,1,4,+14,27
400278319,Milwaukee Bucks,Luc Richard Mbah a Moute,37,3-11,0-1,1-3,3,4,7,1,2,0,2,2,+19,7
400278319,Milwaukee Bucks,Larry Sanders,24,4-11,0-0,0-0,2,3,5,1,0,3,0,1,+2,8
400278319,Milwaukee Bucks,Brandon Jennings,37,9-20,0-4,12-15,1,1,2,8,3,0,5,0,+5,30
400278319,Milwaukee Bucks,Monta Ellis,34,5-15,0-5,3-3,1,4,5,5,5,0,2,4,+2,13
400278319,Milwaukee Bucks,Ekpe Udoh,19,0-2,0-0,0-0,0,1,1,0,1,0,0,5,-1,0
400278319,Milwaukee Bucks,Mike Dunleavy,30,4-7,3-5,3-3,0,5,5,2,1,0,1,2,-19,14
400278319,Milwaukee Bucks,John Henson,7,1-3,0-0,3-4,1,0,1,1,0,0,1,1,+1,5
400278319,Milwaukee Bucks,Samuel Dalembert,5,0-1,0-0,0-0,0,1,1,0,0,0,1,3,+5,0
400278319,Milwaukee Bucks,Beno Udrih,13,3-4,0-0,0-0,0,2,2,4,0,0,0,0,+3,6
400278319,Milwaukee Bucks,Marquis Daniels,8,0-0,0-0,0-0,0,0,0,0,0,0,1,0,-1,0
400278319,Milwaukee Bucks,Drew Gooden,,,,,,,,,,,,,,
400278319,Milwaukee Bucks,Tobias Harris,,,,,,,,,,,,,,
400278421,Orlando Magic,Andrew Nicholson,10,3-3,0-0,0-0,0,0,0,0,0,1,3,4,-6,6
400278421,Orlando Magic,Maurice Harkless,42,7-16,0-1,5-9,6,8,14,1,4,1,0,3,-9,19
400278421,Orlando Magic,Nikola Vucevic,34,10-16,0-0,0-0,5,7,12,6,2,2,2,2,+3,20
400278421,Orlando Magic,J.J. Redick,39,5-16,2-9,3-4,0,1,1,8,1,0,2,0,0,15
400278421,Orlando Magic,E'Twaun Moore,35,3-14,1-4,0-0,4,3,7,6,1,0,4,4,-13,7
400278421,Orlando Magic,Kyle O'Quinn,12,4-7,0-0,1-2,2,1,3,0,0,0,1,0,-2,9
400278421,Orlando Magic,Gustavo Ayon,6,1-2,0-0,0-0,0,1,1,1,1,0,0,0,-9,2
400278421,Orlando Magic,Josh McRoberts,15,2-4,2-3,0-2,2,6,8,2,0,0,2,1,+5,6
400278421,Orlando Magic,DeQuan Jones,19,3-7,0-1,2-5,1,3,4,1,0,0,2,1,+8,8
400278421,Orlando Magic,Hedo Turkoglu,5,1-2,0-0,0-0,0,1,1,1,0,0,0,0,-6,2
400278421,Orlando Magic,Ish Smith,24,2-7,0-1,0-0,0,1,1,6,0,1,1,2,-16,4
400278421,Orlando Magic,Glen Davis,,,,,,,,,,,,,,
400278421,Orlando Magic,Jameer Nelson,,,,,,,,,,,,,,
400278439,Milwaukee Bucks,Ersan Ilyasova,24,3-6,0-2,0-0,0,4,4,2,0,0,2,5,-8,6
400278439,Milwaukee Bucks,Luc Richard Mbah a Moute,38,5-10,1-1,1-2,1,5,6,2,2,0,2,5,-7,12
400278439,Milwaukee Bucks,Larry Sanders,23,6-11,0-0,0-0,2,5,7,1,0,5,0,3,-2,12
400278439,Milwaukee Bucks,Brandon Jennings,40,5-15,0-3,2-5,0,2,2,10,3,1,7,2,-7,12
400278439,Milwaukee Bucks,Monta Ellis,42,6-21,0-5,0-0,1,5,6,6,1,3,2,2,-8,12
400278439,Milwaukee Bucks,Mike Dunleavy,21,2-5,1-4,1-2,0,3,3,2,0,0,2,4,-8,6
400278439,Milwaukee Bucks,John Henson,12,1-7,0-0,0-1,1,2,3,0,0,1,1,1,+4,2
400278439,Milwaukee Bucks,Samuel Dalembert,27,17-21,0-0,1-1,7,5,12,2,0,1,0,3,-3,35
400278439,Milwaukee Bucks,Beno Udrih,14,3-4,1-1,0-0,0,1,1,2,0,0,0,3,-1,7
400278439,Milwaukee Bucks,Ekpe Udoh,,,,,,,,,,,,,,
400278439,Milwaukee Bucks,Drew Gooden,,,,,,,,,,,,,,
400278439,Milwaukee Bucks,Tobias Harris,,,,,,,,,,,,,,
400278439,Milwaukee Bucks,Joel Przybilla,,,,,,,,,,,,,,
400278452,Milwaukee Bucks,Ersan Ilyasova,30,6-10,2-4,3-4,1,3,4,0,0,0,1,3,-5,17
400278452,Milwaukee Bucks,Samuel Dalembert,26,4-8,0-0,2-2,3,8,11,0,4,4,3,3,-1,10
400278452,Milwaukee Bucks,Brandon Jennings,35,5-16,2-4,5-9,1,4,5,4,4,0,3,1,-5,17
400278452,Milwaukee Bucks,Marquis Daniels,17,0-4,0-1,0-0,1,1,2,0,1,1,1,0,+7,0
400278452,Milwaukee Bucks,Monta Ellis,33,5-9,0-2,3-4,0,3,3,5,1,1,1,2,-8,13
400278452,Milwaukee Bucks,Ekpe Udoh,7,0-0,0-0,0-0,0,1,1,1,0,1,0,1,-9,0
400278452,Milwaukee Bucks,Drew Gooden,12,1-5,0-0,0-0,0,1,1,0,0,1,1,3,0,2
400278452,Milwaukee Bucks,Tobias Harris,2,0-2,0-0,2-2,1,0,1,0,0,0,0,0,-2,2
400278452,Milwaukee Bucks,Mike Dunleavy,31,3-13,2-6,2-2,0,1,1,3,1,1,3,1,-17,10
400278452,Milwaukee Bucks,Joel Przybilla,3,0-0,0-0,0-0,0,0,0,0,0,0,1,3,-4,0
400278452,Milwaukee Bucks,John Henson,18,2-7,0-0,3-4,1,5,6,0,0,0,0,4,-9,7
400278452,Milwaukee Bucks,Beno Udrih,26,3-8,0-2,2-2,1,1,2,2,1,0,2,0,-17,8
400278452,Milwaukee Bucks,Luc Richard Mbah a Moute,,,,,,,,,,,,,,
400278487,Washington Wizards,Nene Hilario,37,10-13,0-0,1-2,1,12,13,6,2,1,2,2,+14,21
400278487,Washington Wizards,Martell Webster,20,1-4,0-1,0-0,0,1,1,1,0,0,1,2,-4,2
400278487,Washington Wizards,Emeka Okafor,24,5-8,0-0,2-2,3,7,10,3,0,0,1,2,-2,12
400278487,Washington Wizards,John Wall,33,5-6,0-0,4-6,0,4,4,10,1,0,7,1,0,14
400278487,Washington Wizards,Garrett Temple,12,1-3,0-0,0-0,0,3,3,0,0,1,1,1,-15,2
400278487,Washington Wizards,Chris Singleton,15,1-6,0-1,2-2,1,1,2,1,1,0,0,3,+3,4
400278487,Washington Wizards,Trevor Ariza,33,4-7,0-3,0-0,0,3,3,3,1,0,3,1,+19,8
400278487,Washington Wizards,Kevin Seraphin,15,3-5,0-0,1-1,1,5,6,0,0,0,2,4,+6,7
400278487,Washington Wizards,A.J. Price,15,2-5,0-2,0-0,1,0,1,3,0,0,0,0,+12,4
400278487,Washington Wizards,Bradley Beal,36,10-17,4-5,4-4,0,4,4,2,2,2,2,0,+27,28
400278487,Washington Wizards,Jan Vesely,,,,,,,,,,,,,,
400278487,Washington Wizards,Trevor Booker,,,,,,,,,,,,,,
400278487,Washington Wizards,Jordan Crawford,,,,,,,,,,,,,,
400278548,Atlanta Hawks,Anthony Tolliver,12,1-2,1-2,0-0,0,0,0,0,0,0,0,1,-1,3
400278548,Atlanta Hawks,Josh Smith,39,6-19,2-6,1-2,1,12,13,5,3,1,2,1,-6,15
400278548,Atlanta Hawks,Al Horford,37,11-22,0-1,1-2,1,10,11,3,2,2,2,3,+12,23
400278548,Atlanta Hawks,Jeff Teague,37,8-15,2-3,5-5,0,2,2,9,2,0,2,2,-6,23
400278548,Atlanta Hawks,Devin Harris,39,7-11,4-5,3-3,0,1,1,4,1,0,1,0,+18,21
400278548,Atlanta Hawks,Zaza Pachulia,20,1-5,0-0,1-2,8,3,11,2,1,0,0,4,-4,3
400278548,Atlanta Hawks,John Jenkins,19,3-7,3-4,0-0,0,0,0,1,0,0,1,3,+1,9
400278548,Atlanta Hawks,Dahntay Jones,5,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-9,0
400278548,Atlanta Hawks,Kyle Korver,33,2-10,2-7,0-0,0,2,2,3,1,1,3,1,0,6
400278548,Atlanta Hawks,Ivan Johnson,,,,,,,,,,,,,,
400278548,Atlanta Hawks,Mike Scott,,,,,,,,,,,,,,
400278548,Atlanta Hawks,Johan Petro,,,,,,,,,,,,,,
400278548,Atlanta Hawks,DeShawn Stevenson,,,,,,,,,,,,,,
400278568,Milwaukee Bucks,Ersan Ilyasova,29,3-9,1-4,3-4,2,5,7,1,0,0,2,3,+5,10
400278568,Milwaukee Bucks,Luc Richard Mbah a Moute,28,2-4,0-0,3-5,1,4,5,2,1,0,1,2,-11,7
400278568,Milwaukee Bucks,Larry Sanders,26,5-12,0-0,3-4,5,8,13,0,1,1,2,3,+8,13
400278568,Milwaukee Bucks,Brandon Jennings,32,3-11,0-1,2-2,0,3,3,6,0,0,2,2,-5,8
400278568,Milwaukee Bucks,Monta Ellis,44,8-17,2-5,4-5,0,3,3,9,6,0,2,2,+2,22
400278568,Milwaukee Bucks,Ekpe Udoh,9,0-1,0-0,0-0,0,2,2,1,2,0,0,0,+9,0
400278568,Milwaukee Bucks,Drew Gooden,16,4-9,0-0,0-0,0,2,2,0,0,0,0,2,-6,8
400278568,Milwaukee Bucks,Mike Dunleavy,29,5-9,2-5,1-2,0,1,1,1,0,0,1,3,+12,13
400278568,Milwaukee Bucks,John Henson,3,0-2,0-0,0-0,0,1,1,0,0,0,1,2,+4,0
400278568,Milwaukee Bucks,J.J. Redick,23,4-8,2-3,4-4,0,2,2,2,0,0,1,1,+7,14
400278568,Milwaukee Bucks,Gustavo Ayon,,,,,,,,,,,,,,
400278568,Milwaukee Bucks,Joel Przybilla,,,,,,,,,,,,,,
400278568,Milwaukee Bucks,Marquis Daniels,,,,,,,,,,,,,,
400278576,Milwaukee Bucks,Ersan Ilyasova,33,8-13,1-2,3-3,2,8,10,0,0,1,0,2,+2,20
400278576,Milwaukee Bucks,Luc Richard Mbah a Moute,23,1-4,0-0,1-2,0,2,2,0,0,1,3,3,-19,3
400278576,Milwaukee Bucks,Larry Sanders,35,5-11,0-0,0-0,3,6,9,2,2,2,2,3,-4,10
400278576,Milwaukee Bucks,Brandon Jennings,30,3-8,2-5,0-0,0,4,4,6,0,0,1,4,+1,8
400278576,Milwaukee Bucks,Monta Ellis,45,9-24,2-6,7-11,2,4,6,13,6,0,3,3,+5,27
400278576,Milwaukee Bucks,Ekpe Udoh,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+11,0
400278576,Milwaukee Bucks,Drew Gooden,6,0-1,0-0,0-0,0,1,1,1,0,1,0,1,-4,0
400278576,Milwaukee Bucks,Mike Dunleavy,31,6-11,2-5,2-2,1,5,6,3,1,1,4,2,+26,16
400278576,Milwaukee Bucks,John Henson,13,5-6,0-0,2-2,1,4,5,1,0,0,3,2,+6,12
400278576,Milwaukee Bucks,J.J. Redick,21,6-11,2-6,0-0,0,0,0,1,1,0,1,3,-9,14
400278576,Milwaukee Bucks,Gustavo Ayon,,,,,,,,,,,,,,
